DateChargement,DateLivraison,Departement,Villes destinataire,Palette,Poids,MLin,Volume,Colis,Latitude,Longitude,MoisChargement
2021-06-18,2021-06-19,58, SAINT-BENIN-D'AZY,2,4.33021,9.2,15.37,204,46.999801,3.395899,6
2021-06-18,2021-06-22,36, SAINT-AOUT,2,1.776,5,43.05,133,46.729262,1.974264,6
2021-06-18,2021-06-20,72, ECOMMOY,2,1.294,0,8.83,317,47.822672,0.274427,6
2021-06-18,2021-06-19,71, CHAGNY,2,0.00896,7.6,4.22,32,46.907103,4.761834,6
2021-06-18,2021-06-20,44, SAINT-BREVIN-LES-PINS,1,0.40584,12.4,2.9,92,47.231784,-2.156649,6
2021-06-18,2021-06-20,42, SAINT-ETIENNE,5,1.501,0,10.52,59,45.430195,4.370045,6
2021-06-19,2021-06-20,67, DIEMERINGEN,2,0.745,2.2,26.23,65,48.940256,7.189326,6
2021-06-19,2021-06-20,45, CHATEAUNEUF-SUR-LOIRE,3,2.3331,1.6,3.66,159,47.872743,2.223164,6
2021-06-19,2021-06-20,25, PIERREFONTAINE-LES-VARANS,2,1.28944,3.3,5.229,118,47.215296,6.536999,6
2021-06-19,2021-06-22,86, MONTMORILLON,2,0.8749,2.2,8.4,102,46.429425,0.865728,6
2021-06-19,2021-06-20,45, PITHIVIERS,0,0.38296,2.7,2.74,18,48.17645,2.255167,6
2021-06-19,2021-06-20,62, SAINTE-AUSTREBERTHE,1,0.56592,6.6,19.86,75,50.364129,2.046344,6
2021-06-19,2021-06-21,68, GUEWENHEIM,0,0.42586,0,5.13,43,47.751426,7.090284,6
2021-06-19,2021-06-23,59, DUNKERQUE,1,0.80353,5.5,4.76,82,51.028093,2.346065,6
2021-06-19,2021-06-21,58, SAINT-BENIN-D'AZY,7,1.06416,3,8.48,109,46.999801,3.395899,6
2021-06-19,2021-06-20,63, BESSE-ET-SAINT-ANASTAISE,0,1.165,0,2.72,30,45.507404,2.918851,6
2021-06-19,2021-06-20,69, CONDRIEU,1,0.19242,5.4,1.83,12,45.476757,4.754055,6
2021-06-19,2021-06-20,71, BRANGES,0,0.43964,0.8,91.58,23,46.652735,5.166097,6
2021-06-19,2021-06-20,88, CHARMES-SUR-MOSELLE,4,3.00651,3.6,3.58,145,47.93222,6.660995,6
2021-06-19,2021-06-21,57, DIEUZE,1,0.42371,3.9,3.33,44,48.811468,6.720321,6
2021-06-19,2021-06-20,69, SAINT-JEAN-D'ARDIERES,6,2.40612,5.8,12.69,125,46.111874,4.741322,6
2021-06-19,2021-06-23,8, VRIGNE-AUX-BOIS,1,1.78674,7.8,101.71,103,47.145697,2.433693,6
2021-06-19,2021-06-20,63, ROMAGNAT,3,2.36953,5,9.68,109,45.725005,3.095781,6
2021-06-19,2021-06-20,45, BAULE,1,0.892,6.1,11.76,62,47.810333,1.67005,6
2021-06-19,2021-06-21,3, BOURBON-L'ARCHAMBAULT,1,1.98551,0,2.04,112,46.584965,3.057117,6
2021-06-19,2021-06-20,56, ELVEN,2,0.43582,1.8,11.43,37,47.733359,-2.594579,6
2021-06-19,2021-06-20,3, BELLERIVE-SUR-ALLIER,1,1.07881,1.5,0.89,45,46.120712,3.40618,6
2021-06-19,2021-06-20,14, OUISTREHAM,0,0.48545,2.7,2.867,67,49.275563,-0.259958,6
2021-06-19,2021-06-22,51, SAINT-MEMMIE,2,0.91968,1.6,1.98,8,48.952519,4.389366,6
2021-06-20,2021-06-23,87, LIMOGES,0,0.36096,0,5.09,30,45.856159,1.221254,6
2021-06-20,2021-06-21,62, NORDAUSQUES,3,0.859,4.4,10.0,127,50.818237,2.08992,6
2021-06-20,2021-06-22,63, ISSOIRE,2,0.2722,0,7.44,27,45.542007,3.24313,6
2021-06-20,2021-06-22,29, LANRIVOARE,3,4.57742,3.2,6.68,262,48.459626,-4.641106,6
2021-06-20,2021-06-22,58, PREMERY,1,0.7,1.6,1.0,62,47.162382,3.339948,6
2021-06-20,2021-06-21,63, ISSOIRE,2,1.33581,7.1,5.92,118,45.542007,3.24313,6
2021-06-20,2021-06-24,69, CONDRIEU,0,0.82652,1.7,2.58,96,45.476757,4.754055,6
2021-06-20,2021-06-24,63, MARINGUES,1,1.90661,3,1.05,87,45.929291,3.333708,6
2021-06-20,2021-06-23,59, WATTEN,9,11.05,12.6,24.72,475,50.832122,2.214511,6
2021-06-20,2021-06-21,70, LURE,3,0.95375,2.7,4.0,38,47.684098,6.497007,6
2021-06-20,2021-06-22,68, RETZWILLER,6,2.13235,9,8.01,138,47.631016,7.097603,6
2021-06-20,2021-06-21,30, SAINT-HIPPOLYTE-DU-FORT,3,0.34866,1.5,2.75,50,43.956803,3.867114,6
2021-06-20,2021-06-23,87, SAINT-JUNIEN,4,1.26908,0,11.26,56,45.896572,0.893218,6
2021-06-20,2021-06-21,1, SAINT-ETIENNE-SUR-REYSSOUZE,1,1.11438,2.2,5.25,59,46.399913,5.008968,6
2021-06-20,2021-06-24,27, EVREUX,3,1.68869,2.4,14.42,177,49.020599,1.146898,6
2021-06-20,2021-06-21,25, SAINT-VIT,0,0.4352,2.1,5.284,58,47.189073,5.82428,6
2021-06-20,2021-06-22,56, ELVEN,3,0.96817,2.4,4.91,48,47.733359,-2.594579,6
2021-06-20,2021-06-21,18, GUERCHE-SUR-L'AUBOIS (LA),1,0.2233,0,11.73,76,46.9441,2.97141,6
2021-06-20,2021-06-24,20, BASTIA,2,2.31216,1.7,7.584,141,48.868956,2.393052,6
2021-06-20,2021-06-24,63, CLERMONT-FERRAND,3,1.96776,9,4.28,208,45.786671,3.107042,6
2021-06-21,2021-06-23,85, LUCON,0,0.44526,0,0.58,28,46.459993,-1.163707,6
2021-06-21,2021-06-25,34, BEZIERS,0,0.61359,0.8,1.2,69,43.348715,3.232849,6
2021-06-21,2021-06-22,18, GUERCHE-SUR-L'AUBOIS (LA),1,0.45555,2,47.3,15,46.9441,2.97141,6
2021-06-21,2021-06-22,12, LAISSAC,1,0.292,0,5.79,83,44.374258,2.823237,6
2021-06-21,2021-06-23,7, TEIL (LE),1,0.28827,9.6,3.44,21,45.959076,-0.884687,6
2021-06-21,2021-06-22,54, JARNY,5,3.8126,0,5.2,306,49.153575,5.879061,6
2021-06-21,2021-06-22,43, LE PUY EN VELAY CEDEX,10,3.08828,5.5,22.28,124,45.030881,3.899202,6
2021-06-21,2021-06-22,85, SAINTE-HERMINE,6,1.1297,4.1,16.05,127,46.560152,-1.077567,6
2021-06-21,2021-06-24,69, CONDRIEU,1,1.21904,9.2,3.35,64,45.476757,4.754055,6
2021-06-21,2021-06-25,80, CAMON,0,0.27096,2.8,1.63,32,49.900914,2.356551,6
2021-06-21,2021-06-25,60, BEAUVAIS,0,0.60263,9,2.09,33,49.439897,2.087073,6
2021-06-21,2021-06-25,8, VOUZIERS,1,0.24452,0,1.37,44,49.414265,4.697693,6
2021-06-21,2021-06-22,25, SAINT-VIT,1,0.46965,0,5.47,55,47.189073,5.82428,6
2021-06-21,2021-06-21,32, CONDOM,3,4.74016,0,8.77,157,43.967877,0.378942,6
2021-06-21,2021-06-25,34, BEZIERS,1,0.84808,0,1.34,68,43.348715,3.232849,6
2021-06-21,2021-06-25,34, CLERMONT-L'HERAULT,0,0.9888,0,0.67,217,43.630085,3.429377,6
2021-06-21,2021-06-22,30, SAINT-HIPPOLYTE-DU-FORT,2,0.62274,0,2.46,89,43.956803,3.867114,6
2021-06-22,2021-06-26,55, VERDUN,1,0.748,2,1.15,44,49.153914,5.365593,6
2021-06-22,2021-06-24,84, SORGUES,2,0.89629,0,3.54,105,44.010004,4.877015,6
2021-06-22,2021-06-24,85, SAINTE-HERMINE,8,2.98564,0,14.1,238,46.560152,-1.077567,6
2021-06-22,2021-06-26,63, BESSE-ET-SAINT-ANASTAISE,12,2.626,7.4,23.05,228,45.507404,2.918851,6
2021-06-22,2021-06-24,71, GIVRY,1,2.3078,2.6,42.24,93,46.779361,4.743764,6
2021-06-22,2021-06-24,68, ILLZACH,3,0.78544,0,6.939,63,47.776,7.361973,6
2021-06-22,2021-06-23,85, SAINTE-HERMINE,1,0.71247,3.7,6.78,28,46.560152,-1.077567,6
2021-06-22,2021-06-25,17, PERIGNY,7,2.36229,0,14.42,174,46.161036,-1.099583,6
2021-06-22,2021-06-25,87, BESSINES-SUR-GARTEMPE,0,0.38919,3.4,12.48,50,46.1135,1.355882,6
2021-06-22,2021-06-23,88, CHAVELOT,3,0.60144,0,4.82,172,48.228813,6.433005,6
2021-06-22,2021-06-25,73, MODANE,2,0.533,5.4,0.6,42,45.194019,6.664194,6
2021-06-22,2021-06-24,68, DIDENHEIM,1,1.57568,0,7.57,95,47.741023,7.311274,6
2021-06-22,2021-06-23,44, SAINTE-REINE-DE-BRETAGNE,1,0.2656,0,2.07,86,47.44547,-2.184908,6
2021-06-22,2021-06-24,67, DURRENBACH,4,2.32774,0,8.24,92,48.898196,7.764905,6
2021-06-22,2021-06-23,20, AJACCIO,3,0.948,4,6.58,60,48.867717,2.392954,6
2021-06-22,2021-06-23,42, FEURS,0,0.78603,6.4,7.23,107,45.736781,4.21671,6
2021-06-23,2021-06-27,63, THIERS,1,0.69628,10.3,15.65,97,45.864766,3.538758,6
2021-06-23,2021-06-24,62, AIRE-SUR-LA-LYS,1,0.36087,2.6,39.17,271,50.643784,2.403358,6
2021-06-23,2021-06-26,80, CAMON,1,0.96121,0,3.56,322,49.900914,2.356551,6
2021-06-23,2021-06-24,27, NEUBOURG (LE),5,1.49144,4.2,5.55,105,49.149004,0.909047,6
2021-06-23,2021-06-26,12, RODEZ,3,0.60696,0,12.756,114,44.359272,2.566732,6
2021-06-23,2021-06-25,71, MACON,2,1.02144,0,0.92,48,46.323354,4.810857,6
2021-06-23,2021-06-24,76, SAINT-VIGOR-D'YMONVILLE,1,0.72855,4.9,9.6,75,49.493494,0.361827,6
2021-06-23,2021-06-24,27, VAL-DE-REUIL,8,2.23257,0,17.78,114,49.261533,1.20933,6
2021-06-23,2021-06-24,25, FINS-LES,3,1.54684,0,15.7,157,47.071754,6.622183,6
2021-06-23,2021-06-26,59, SECLIN,5,1.0353,0,6.45,215,50.54831,3.034681,6
2021-06-23,2021-06-25,74, PASSY,8,12.048,0,15.12,536,45.925787,6.703807,6
2021-06-23,2021-06-24,26, LORIOL-SUR-DROME,5,2.50528,0,11.93,113,44.750005,4.799261,6
2021-06-23,2021-06-26,87, LIMOGES,13,3.11906,0,24.99,128,45.856159,1.221254,6
2021-06-23,2021-06-24,75, PARIS,3,0.65039,4.2,7.01,96,48.859,2.347,6
2021-06-23,2021-06-25,54, BLENOD-LES-PONT-A-MOUSSON,0,0.23532,3.1,6.74,35,48.877282,6.058013,6
2021-06-23,2021-06-24,89, AUXERRE,0,0.37135,1.7,3.87,60,47.791247,3.579905,6
2021-06-23,2021-06-24,62, VENDIN-LES-BETHUNE,3,0.8619,0,18.41,100,50.546183,2.60726,6
2021-06-24,2021-06-27,8, VRIGNE-AUX-BOIS,2,1.54496,3.7,1.82,147,47.145697,2.433693,6
2021-06-24,2021-06-27,87, SAINT-JUNIEN,0,0.6882,0,3.57,44,45.896572,0.893218,6
2021-06-24,2021-06-26,68, DIDENHEIM,7,4.75384,3.6,6.22,888,47.741023,7.311274,6
2021-06-24,2021-06-25,29, LANRIVOARE,3,2.19983,4.8,5.06,80,48.459626,-4.641106,6
2021-06-24,2021-06-28,89, AUXERRE,1,0.76008,0,1.07,46,47.791247,3.579905,6
2021-06-24,2021-06-25,69, SAINT-JEAN-D'ARDIERES,2,0.79298,0,3.32,40,46.111874,4.741322,6
2021-06-24,2021-06-26,30, SAINT-HIPPOLYTE-DU-FORT,2,1.7124,3.1,5.62,319,43.956803,3.867114,6
2021-06-24,2021-06-26,3, COMMENTRY,1,0.3073,0,1.43,34,46.274736,2.749455,6
2021-06-24,2021-06-26,68, HESINGUE,1,1.368,1.2,1.61,53,47.576926,7.525224,6
2021-06-24,2021-06-26,68, FELLERING,2,1.45859,3.7,9.92,147,47.894418,6.973904,6
2021-06-24,2021-06-26,85, CHANTONNAY,8,2.70462,6.3,30.32,430,46.670782,-1.051061,6
2021-06-24,2021-06-25,67, SCHWOBSHEIM,4,6.49285,0,7.49,331,48.231369,7.575652,6
2021-06-24,2021-06-26,88, CORNIMONT,1,1.44414,3.8,1.45,64,47.964891,6.843589,6
2021-06-24,2021-06-25,20, BASTIA,1,0.53586,2.1,1.0,53,48.868956,2.393052,6
2021-06-25,2021-06-26,67, DURRENBACH,1,1.29072,1.5,1.7,65,48.898196,7.764905,6
2021-06-25,2021-06-27,3, SAINT-POURCAIN-SUR-SIOULE,0,0.13401,4.3,0.49,23,46.31158,3.304564,6
2021-06-25,2021-06-26,88, SAINT-DIE-DES-VOSGES,1,0.28554,0,6.08,40,48.294697,6.940983,6
2021-06-25,2021-06-27,70, SAINT-LOUP-SUR-SEMOUSE,2,1.198,3,4.2,71,47.881539,6.274881,6
2021-06-25,2021-06-27,88, VAGNEY,1,0.78675,0,9.152,77,48.008393,6.714792,6
2021-06-25,2021-06-26,63, GELLES,1,0.41886,2,4.94,87,45.763212,2.784069,6
2021-06-25,2021-06-27,90, BELFORT,1,0.41404,0.8,1.27,37,47.640938,6.857469,6
2021-06-25,2021-06-28,78, MAREIL-SUR-MAULDRE,2,1.17342,3.2,7.44,141,48.894066,1.873291,6
2021-06-25,2021-06-29,59, WORMHOUT,1,0.85387,0,3.94,310,50.877813,2.476853,6
2021-06-25,2021-06-27,71, CHAGNY,2,2.109,1.6,0.9,82,46.907103,4.761834,6
2021-06-25,2021-06-27,85, SAINTE-HERMINE,1,1.44007,2.5,1.963,95,46.560152,-1.077567,6
2021-06-25,2021-06-26,31, TOULOUSE,0,0.3514,1,1.26,31,43.604082,1.433805,6
2021-06-25,2021-06-27,26, MONTELIMAR,1,1.50843,4.7,8.962,129,44.553424,4.745639,6
2021-06-26,2021-06-29,80, ABBEVILLE,2,1.36898,6.7,4.2,67,50.105799,1.828902,6
2021-06-26,2021-06-28,68, COLMAR,4,0.9325,0,5.069,53,48.081502,7.352569,6
2021-06-26,2021-06-27,27, EVREUX,0,0.19154,0,0.69,17,49.020599,1.146898,6
2021-06-26,2021-06-27,42, BOEN,1,0.63559,2.8,3.61,63,45.739941,4.191844,6
2021-06-26,2021-06-27,12, MILLAU,2,1.15173,0,35.06,74,44.115989,3.07932,6
2021-06-26,2021-06-27,27, BEAUMONT-LE-ROGER,1,0.45185,1.2,2.05,4,49.063452,0.757449,7
2021-06-26,2021-06-30,34, CLERMONT-L'HERAULT,1,0.61711,3,3.83,83,43.630085,3.429377,6
2021-06-26,2021-06-28,70, FAVERNEY,2,0.68986,1.6,1.74,51,47.767816,6.089178,6
2021-06-26,2021-06-28,71, TOURNUS,0,0.38925,2.6,9.97,50,46.564825,4.897479,6
2021-06-26,2021-06-30,80, CAMON,1,1.40945,0,4.47,41,49.900914,2.356551,7
2021-06-26,2021-06-30,62, RAMECOURT,1,0.59417,1.8,5.03,76,50.367749,2.309376,6
2021-06-26,2021-06-27,58, PREMERY,1,0.43059,0,3.85,56,47.162382,3.339948,6
2021-06-26,2021-06-28,70, NOIDANS-LES-VESOUL,4,2.56464,3.3,7.39,123,47.61586,6.131158,6
2021-06-26,2021-06-28,85, SAINTE-HERMINE,2,0.69736,5.7,7.92,78,46.560152,-1.077567,6
2021-06-26,2021-06-28,3, NEUVY,1,0.78098,5.1,12.32,82,48.043023,3.792792,6
2021-06-26,2021-06-27,1, MEZERIAT,2,0.24925,1.7,3.27,38,46.243875,5.046776,6
2021-06-26,2021-06-28,71, BRANGES,0,0.3385,1.5,4.62,48,46.652735,5.166097,6
2021-06-26,2021-06-28,64, SOUMOULOU,3,2.54486,0,7.24,74,43.263822,-0.189853,6
2021-06-26,2021-06-28,12, LAISSAC,1,0.47082,2.8,1.63,52,44.374258,2.823237,6
2021-06-26,2021-06-30,17, SABLONCEAUX,5,2.6187,4.8,19.29,154,45.709259,-0.890056,6
2021-06-26,2021-06-30,33, LUDON-MEDOC,0,0.29501,0,1.92,16,44.980575,-0.598948,6
2021-06-26,2021-06-27,50, SAINT-SAUVEUR-LE-VICOMTE,0,0.403,1.6,4.82,62,49.382654,-1.54003,6
2021-06-26,2021-06-27,88, GERARDMER,1,1.46032,1.4,0.45,69,48.072021,6.839761,6
2021-06-26,2021-06-28,88, REMIREMONT,0,0.72189,6.3,7.96,72,48.012613,6.590583,6
2021-06-26,2021-06-28,64, SOUMOULOU,0,0.29028,0,224.48,19,43.263822,-0.189853,6
