;Unnamed: 0;Date chargement;Date de livraison;Département;Villes destinataire;Palette;Poids;Metre Linéaire;Volume;Colis;latitude;longitude;mois chargement
4013;4103;06/08/2021;08/08/2021;70; SAINT-LOUP-SUR-SEMOUSE;5;3.46374;6.6;6.34;250;47.881539;6.274881;8
4014;4048;06/08/2021;07/08/2021;20; PRUNELLI-DI-FIUMORBO;2;0.54947;7.9;3.49;10;42.00744;9.367301;8
4015;4114;06/08/2021;07/08/2021;26; MONTELEGER;13;9.45193;12;277.23;651;44.862175;4.928074;8
4016;4128;06/08/2021;07/08/2021;35; GUIPRY;4;0.34041;4.2;5.68;53;47.823588;-1.832162;8
4017;4042;06/08/2021;07/08/2021;62; NORDAUSQUES;0;0.2818;0.6;0.43;16;50.818237;2.08992;8
4018;4047;06/08/2021;07/08/2021;68; DIDENHEIM;1;1.71411;6.3;6.72;90;47.741023;7.311274;8
4019;4157;07/08/2021;10/08/2021;12; MILLAU;1;0.39816;4.7;0.89;1;44.115989;3.07932;8
4020;4108;07/08/2021;12/08/2021;17; SABLONCEAUX;1;0.63057;0;1.87;37;45.709259;-0.890056;8
4021;4105;07/08/2021;08/08/2021;34; CLERMONT-L'HERAULT;0;0.1248;0.7;0.21;24;43.630085;3.429377;8
4022;4215;07/08/2021;08/08/2021;70; JUSSEY;1;0.39164;1.2;1.53;54;47.828082;5.889894;8
4023;4209;07/08/2021;08/08/2021;54; JARNY;4;1.65382;0;10.62;99;49.153575;5.879061;8
4024;4097;07/08/2021;08/08/2021;69; CONDRIEU;3;1.57466;0;6.72;346;45.476757;4.754055;8
4025;4092;07/08/2021;09/08/2021;22; LOUDEAC;7;1.21065;0;6.04;175;48.172288;-2.747198;8
4026;4085;07/08/2021;08/08/2021;67; DURRENBACH;1;0.54331;0;3.53;57;48.898196;7.764905;8
4027;4175;07/08/2021;10/08/2021;88; GERARDMER;0;0.46235;0;13.79;31;48.072021;6.839761;8
4028;4071;07/08/2021;09/08/2021;73; MODANE;2;1.7324;0;19.27;72;45.194019;6.664194;8
4029;4161;07/08/2021;10/08/2021;71; CHAGNY;1;0.30919;1.3;2.4;50;46.907103;4.761834;8
4030;4224;07/08/2021;09/08/2021;88; GERARDMER;2;0.49027;3.4;17.83;44;48.072021;6.839761;8
4031;4189;07/08/2021;08/08/2021;72; ECOMMOY;3;1.43072;3;1.03;63;47.822672;0.274427;8
4032;4131;07/08/2021;08/08/2021;57; FENETRANGE;3;0.80232;12.5;10.88;80;48.847678;7.022426;8
4033;4232;07/08/2021;08/08/2021;67; DIEMERINGEN;4;3.06868;0;3.3;181;48.940256;7.189326;8
4034;4152;08/08/2021;11/08/2021;62; RAMECOURT;0;0.27572;2;3.055;34;50.367749;2.309376;8
4035;4069;08/08/2021;09/08/2021;74; PASSY;2;1.31916;3.9;4.82;39;45.925787;6.703807;8
4036;4199;08/08/2021;10/08/2021;35; GUIPRY;1;1.17906;0;3.94;56;47.823588;-1.832162;8
4037;4081;08/08/2021;09/08/2021;67; DURRENBACH;2;0.4867;5.1;5.84;49;48.898196;7.764905;8
4038;4201;08/08/2021;09/08/2021;68; CERNAY;0;0.07138;4.3;0.5;6;47.80342;7.170948;8
4039;4174;08/08/2021;11/08/2021;88; SAINT-DIE-DES-VOSGES;0;0.44952;1.4;3.4;14;48.294697;6.940983;8
4040;4264;08/08/2021;12/08/2021;60; JONQUIERES;1;0.56366;0;2.38;9;49.403416;2.743904;8
4041;4088;08/08/2021;09/08/2021;73; SAINT-JEAN-DE-MAURIENNE;1;0.192;0;7.36;31;45.267964;6.347847;8
4042;4090;08/08/2021;09/08/2021;67; SAVERNE;1;0.38594;1.6;4.46;55;48.739971;7.369851;8
4043;4255;08/08/2021;11/08/2021;50; SAINTE-MERE-EGLISE;4;1.30596;0;8.41;105;49.423046;-1.281656;8
4044;4208;08/08/2021;10/08/2021;57; DIEUZE;3;1.42724;13.4;5.8;176;48.811468;6.720321;8
4045;4095;08/08/2021;09/08/2021;30; SAINT-HIPPOLYTE-DU-FORT;0;0.357;2.6;1.71;23;43.956803;3.867114;8
4046;4125;08/08/2021;09/08/2021;50; SAINTE-MERE-EGLISE;2;1.487;3.8;5.94;419;49.423046;-1.281656;8
4047;4153;08/08/2021;11/08/2021;71; BRANGES;2;1.9232;0;4.66;82;46.652735;5.166097;8
4048;4113;08/08/2021;09/08/2021;3; NEUVY;1;1.414;3.7;9.88;101;48.043023;3.792792;8
4049;4104;08/08/2021;09/08/2021;88; VAGNEY;0;0.36652;0.6;6.02;32;48.008393;6.714792;8
4050;4191;08/08/2021;10/08/2021;57; SARREGUEMINES;0;0.39132;1;1.12;20;49.110922;7.07705;8
4051;4164;08/08/2021;11/08/2021;20; PRUNELLI-DI-FIUMORBO;0;0.2871;0;2.37;29;42.00744;9.367301;8
4052;4133;08/08/2021;09/08/2021;71; MACON;0;0.36869;3.6;1.56;24;46.323354;4.810857;8
4053;4222;08/08/2021;09/08/2021;63; BESSE-ET-SAINT-ANASTAISE;2;2.59884;0;0.11;106;45.507404;2.918851;8
4054;4120;08/08/2021;09/08/2021;80; CAMON;2;0.973;1.2;1.37;42;49.900914;2.356551;8
4055;4250;08/08/2021;09/08/2021;68; ROUFFACH;4;1.87563;0;10.02;172;47.95838;7.305052;8
4056;4242;09/08/2021;10/08/2021;44; SAINT-BREVIN-LES-PINS;6;1.0047;0;11.463;75;47.231784;-2.156649;8
4057;4245;09/08/2021;10/08/2021;71; GIVRY;1;0.24285;2.3;0.63;24;46.779361;4.743764;8
4058;4259;09/08/2021;12/08/2021;63; ISSOIRE;1;0.38452;4.4;6.6;63;45.542007;3.24313;8
4059;4198;09/08/2021;10/08/2021;57; SARREBOURG;1;0.8734;0;1.32;55;48.73485;7.053576;8
4060;4235;09/08/2021;10/08/2021;68; FELLERING;5;4.22546;13;16.25;488;47.894418;6.973904;8
4061;4268;09/08/2021;12/08/2021;80; ABBEVILLE;1;1.82012;2.6;2.31;95;50.105799;1.828902;8
4062;4269;09/08/2021;12/08/2021;89; SAINT-FLORENTIN;1;0.55886;0;1.49;19;47.998713;3.727163;8
4063;4271;09/08/2021;12/08/2021;51; SAINT-MEMMIE;2;3.083;1.6;3.0;123;48.952519;4.389366;8
4064;4150;09/08/2021;12/08/2021;76; SAINT-VIGOR-D'YMONVILLE;0;0.394;0.6;4.27;11;49.493494;0.361827;8
4065;4118;09/08/2021;10/08/2021;69; CONDRIEU;4;0.822;3.6;10.0;114;45.476757;4.754055;8
4066;4186;09/08/2021;10/08/2021;45; SAINT-DENIS-EN-VAL;0;0.35291;0;1.94;13;47.878503;1.969695;8
4067;4102;09/08/2021;11/08/2021;70; NOIDANS-LES-VESOUL;2;0.682;0;1.92;35;47.61586;6.131158;8
4068;4100;09/08/2021;10/08/2021;69; CONDRIEU;1;0.53742;0;3.75;13;45.476757;4.754055;8
4069;4111;09/08/2021;10/08/2021;65; TARBES;1;1.45979;1.7;4.63;70;43.239085;0.065776;8
4070;4127;09/08/2021;10/08/2021;80; ABBEVILLE;0;0.601;0;10.65;37;50.105799;1.828902;8
4071;4149;09/08/2021;12/08/2021;88; REMIREMONT;0;0.34915;0;1.55;24;48.012613;6.590583;8
4072;4159;09/08/2021;12/08/2021;63; CLERMONT-FERRAND;2;0.9473;6.6;13.16;25;45.786671;3.107042;8
4073;4136;09/08/2021;10/08/2021;87; COUZEIX;5;4.22;0;9.54;193;45.88693;1.217069;8
4074;4196;10/08/2021;11/08/2021;27; BEZU-SAINT-ELOI;0;0.77564;0;5.19;67;49.298471;1.693852;8
4075;4248;10/08/2021;14/08/2021;47; NERAC;4;1.302;2.8;11.48;58;44.134193;0.346004;8
4076;4160;10/08/2021;13/08/2021;71; CHAGNY;7;2.2297;4.4;10.49;128;46.907103;4.761834;8
4077;4121;10/08/2021;11/08/2021;50; SAINT-PIERRE-EGLISE;2;0.566;2.4;5.01;24;49.675979;-1.40277;8
4078;4228;10/08/2021;11/08/2021;67; SAVERNE;1;0.70882;3;5.67;35;48.739971;7.369851;8
4079;4210;10/08/2021;11/08/2021;45; SAINT-DENIS-EN-VAL;2;0.52764;1.6;8.963;44;47.878503;1.969695;8
4080;4190;10/08/2021;11/08/2021;27; GASNY;9;2.98592;7.7;23.29;228;49.097295;1.600564;8
4081;4243;10/08/2021;11/08/2021;27; EZY-SUR-EURE;3;0.7612;7.1;12.71;147;48.864686;1.416342;8
4082;4130;10/08/2021;14/08/2021;51; COURTISOLS;11;5.29025;10;43.758;913;48.984346;4.520883;8
4083;4266;10/08/2021;14/08/2021;3; BELLERIVE-SUR-ALLIER;2;0.64124;0;3.75;66;46.120712;3.40618;8
4084;4172;10/08/2021;13/08/2021;88; CHAVELOT;5;1.286;0;9.31;423;48.228813;6.433005;8
4085;4132;10/08/2021;11/08/2021;50; SAINT-SAUVEUR-LE-VICOMTE;2;0.6924;3.2;9.43;85;49.382654;-1.54003;8
4086;4148;10/08/2021;13/08/2021;20; AJACCIO;2;0.77484;1.8;6.34;41;48.867717;2.392954;8
4087;4138;10/08/2021;11/08/2021;27; EZY-SUR-EURE;1;0.8686;5.2;36.8;51;48.864686;1.416342;8
4088;4220;11/08/2021;12/08/2021;69; SAINT-JEAN-D'ARDIERES;0;0.21245;5;1.57;16;46.111874;4.741322;8
4089;4280;11/08/2021;12/08/2021;76; GOURNAY-EN-BRAY;2;1.96598;13.4;17.53;413;49.482734;1.714086;8
4090;4238;11/08/2021;12/08/2021;76; CANY-BARVILLE;2;1.56716;1.2;2.3;100;49.78241;0.63431;8
4091;4176;11/08/2021;13/08/2021;34; CLERMONT-L'HERAULT;1;0.19544;0;2.39;15;43.630085;3.429377;8
4092;4194;11/08/2021;12/08/2021;27; VERNEUIL-SUR-AVRE;4;2.16008;3.7;8.94;118;48.742867;0.889639;8
4093;4162;11/08/2021;14/08/2021;63; ISSOIRE;0;0.123;2.9;1.16;11;45.542007;3.24313;8
4094;4185;11/08/2021;12/08/2021;58; PREMERY;0;0.88833;5;2.94;71;47.162382;3.339948;8
4095;4246;11/08/2021;12/08/2021;71; BRANGES;1;0.56801;2.6;6.473;134;46.652735;5.166097;8
4096;4197;11/08/2021;12/08/2021;27; BEZU-SAINT-ELOI;2;0.3817;3.1;2.34;42;49.298471;1.693852;8
4097;4193;11/08/2021;13/08/2021;29; ROSPORDEN;4;0.96882;7.9;5.1;85;47.951881;-3.821156;8
4098;4146;11/08/2021;14/08/2021;63; VEYRE-MONTON;1;0.373;1.6;7.71;50;45.673155;3.16073;8
4099;4227;12/08/2021;13/08/2021;32; ISLE-JOURDAIN-SUR-SAVE (L');7;2.55498;0;7.63;209;43.614464;1.080658;8
4100;4229;12/08/2021;13/08/2021;25; SAINT-VIT;1;0.41585;2.5;6.61;44;47.189073;5.82428;8
4101;4226;12/08/2021;13/08/2021;1; SAINT-ETIENNE-SUR-REYSSOUZE;1;1.87903;1.6;3.1;115;46.399913;5.008968;8
4102;4240;12/08/2021;13/08/2021;86; MONTMORILLON;1;0.36486;1.5;4.98;33;46.429425;0.865728;8
4103;4252;12/08/2021;13/08/2021;70; LURE;2;0.35754;2.6;2.6;38;47.684098;6.497007;8
4104;4251;12/08/2021;13/08/2021;76; TRAIT (LE);4;1.34189;0;1.63;153;49.484162;0.802257;8
4105;4207;12/08/2021;13/08/2021;73; AITON;0;1.20534;10;5.75;80;45.564758;6.262732;8
4106;4291;12/08/2021;13/08/2021;43; LE PUY EN VELAY CEDEX;1;0.43105;0;0.31;13;45.030881;3.899202;8
4107;4200;12/08/2021;14/08/2021;30; SAINT-GILLES;0;0.11406;1.1;1.1;6;43.698432;4.411905;8
4108;4288;12/08/2021;13/08/2021;45; FLEURY-LES-AUBRAIS;0;0.121;0.5;1.12;23;47.933797;1.919794;8
4109;4221;12/08/2021;14/08/2021;88; CORNIMONT;1;0.53359;0;2.613;46;47.964891;6.843589;8
4110;4298;12/08/2021;13/08/2021;76; ROUXMESNIL-BOUTEILLES;1;0.61602;0;3.22;24;49.895959;1.103015;8
4111;4247;13/08/2021;14/08/2021;85; SAINTE-HERMINE;2;0.4224;1.8;1.75;26;46.560152;-1.077567;8
4112;4256;13/08/2021;17/08/2021;3; CUSSET;2;0.49733;0;5.36;48;45.644397;0.047045;8
4113;4297;13/08/2021;14/08/2021;44; MACHECOUL;2;3.37844;0;9.8;116;47.036205;-1.65073;8
4114;4202;13/08/2021;14/08/2021;69; SAINT-JEAN-D'ARDIERES;3;0.57;2.7;0.0;30;46.111874;4.741322;8
4115;4300;13/08/2021;15/08/2021;29; LANRIVOARE;3;0.56584;2.8;4.68;31;48.459626;-4.641106;8
4116;4183;13/08/2021;14/08/2021;86; MONTMORILLON;3;0.385;1.1;2.96;48;46.429425;0.865728;8
4117;4219;13/08/2021;13/08/2021;41; ROMORANTIN-LANTHENAY;2;0.49249;0;5.18;46;47.360174;1.743026;8
4118;4195;13/08/2021;15/08/2021;30; SAINT-HIPPOLYTE-DU-FORT;2;0.69319;0;2.94;49;43.956803;3.867114;8
4119;4216;13/08/2021;15/08/2021;88; CHARMES-SUR-MOSELLE;0;0.3174;0.9;3.55;21;47.93222;6.660995;8
4120;4179;13/08/2021;14/08/2021;36; SAINT-AOUT;0;0.43487;0;2.77;59;46.729262;1.974264;8
4121;4212;13/08/2021;14/08/2021;27; VAL-DE-REUIL;0;0.33129;1.2;0.9;125;49.261533;1.20933;8
4122;4206;13/08/2021;14/08/2021;45; CHATEAUNEUF-SUR-LOIRE;1;1.35324;3.7;5.44;154;47.872743;2.223164;8
4123;4178;13/08/2021;14/08/2021;85; SAINTE-HERMINE;0;0.89974;0;3.31;31;46.560152;-1.077567;8
4124;4236;13/08/2021;14/08/2021;71; MACON;1;0.298;2.1;1.99;16;46.323354;4.810857;8
4125;4234;14/08/2021;15/08/2021;32; AUCH;4;0.96;3.6;6.7;40;43.656961;0.57082;8
4126;4276;14/08/2021;15/08/2021;59; DON;3;0.88629;3.5;0.8;24;50.548009;2.918029;8
4127;4267;14/08/2021;17/08/2021;63; CLERMONT-FERRAND;2;1.44351;0;13.69;70;45.786671;3.107042;8
4128;4278;14/08/2021;15/08/2021;58; SAINT-BENIN-D'AZY;1;1.06324;1.5;2.11;115;46.999801;3.395899;8
4129;4261;14/08/2021;17/08/2021;87; AIXE-SUR-VIENNE;1;1.05291;0;0.74;67;45.798248;1.128024;8
4130;4283;14/08/2021;16/08/2021;57; DIEUZE;1;0.82071;2.6;1.41;50;48.811468;6.720321;8
4131;4205;14/08/2021;15/08/2021;45; PITHIVIERS;1;1.861;2;2.07;65;48.17645;2.255167;8
4132;4254;14/08/2021;17/08/2021;80; QUEVAUVILLERS;3;2.244;0;3.45;132;49.823974;2.085935;8
4133;4211;14/08/2021;15/08/2021;57; FENETRANGE;1;1.5318;3.7;12.68;380;48.847678;7.022426;8
4134;4213;14/08/2021;15/08/2021;54; BLENOD-LES-PONT-A-MOUSSON;1;0.58112;2.2;2.35;49;48.877282;6.058013;8
4135;4249;14/08/2021;15/08/2021;71; CHAGNY;2;0.61453;7.9;5.5;23;46.907103;4.761834;8
4136;4328;14/08/2021;18/08/2021;30; MEYRANNES;2;0.67398;0;8.83;71;44.273453;4.163812;8
4137;4307;14/08/2021;15/08/2021;1; MEZERIAT;1;2.33176;3.4;4.746;89;46.243875;5.046776;8
4138;4305;14/08/2021;16/08/2021;1; SAINT-ETIENNE-SUR-REYSSOUZE;4;0.97936;1.9;6.15;108;46.399913;5.008968;8
4139;4231;14/08/2021;16/08/2021;88; REMIREMONT;0;0.41;3;9.99;35;48.012613;6.590583;8
4140;4204;14/08/2021;16/08/2021;81; ALBI;2;0.6257;1.5;5.34;28;43.927836;2.149416;8
4141;4282;15/08/2021;16/08/2021;67; DIEMERINGEN;1;0.748;0.4;1.15;44;48.940256;7.189326;8
4142;4336;15/08/2021;18/08/2021;87; SAINT-JUNIEN;3;1.3526;3.7;7.13;35;45.896572;0.893218;8
4143;4296;15/08/2021;16/08/2021;18; GUERCHE-SUR-L'AUBOIS (LA);5;1.9829;3.8;14.4;95;46.9441;2.97141;8
4144;4338;15/08/2021;18/08/2021;17; PERIGNY;1;0.242;0;0.0;22;46.161036;-1.099583;8
4145;4344;15/08/2021;19/08/2021;20; PENTA-DI-CASINCA;2;0.2714;1.4;1.93;27;42.453419;9.499185;8
4146;4188;15/08/2021;16/08/2021;73; SAINT-JEAN-DE-MAURIENNE;0;0.2726;0.4;0.3;76;45.267964;6.347847;8
4147;4192;15/08/2021;16/08/2021;58; SAINT-BENIN-D'AZY;0;0.446;0;1.44;31;46.999801;3.395899;8
4148;4223;15/08/2021;16/08/2021;69; CONDRIEU;0;0.376;0;1.48;8;45.476757;4.754055;8
4149;4218;15/08/2021;17/08/2021;88; CHAVELOT;2;1.11447;1.3;1.89;25;48.228813;6.433005;8
4150;4272;15/08/2021;17/08/2021;72; ECOMMOY;1;0.39;0.6;0.87;0;47.822672;0.274427;8
4151;4263;15/08/2021;18/08/2021;50; SAINT-PIERRE-EGLISE;0;0.317;0;1.56;28;49.675979;-1.40277;8
4152;4187;15/08/2021;16/08/2021;1; BOURG-EN-BRESSE;0;0.22672;1.5;1.81;20;46.207449;5.216368;8
4153;4317;16/08/2021;17/08/2021;30; LEZAN;0;0.363;2;10.73;41;44.011058;4.047391;8
4154;4225;16/08/2021;18/08/2021;88; SAINT-DIE-DES-VOSGES;1;0.31966;0;15.15;16;48.294697;6.940983;8
4155;4239;16/08/2021;17/08/2021;70; SAINT-LOUP-SUR-SEMOUSE;4;0.46585;4;12.19;58;47.881539;6.274881;8
4156;4241;16/08/2021;20/08/2021;46; AYNAC;0;0.20533;0;1.26;16;44.787497;1.853286;8
4157;4262;16/08/2021;19/08/2021;50; SAINT-SAUVEUR-LE-VICOMTE;6;1.25644;9;11.61;161;49.382654;-1.54003;8
4158;4339;16/08/2021;19/08/2021;23; SOUTERRAINE (LA);0;0.31062;0;3.88;16;46.235513;1.473113;8
4159;4270;16/08/2021;19/08/2021;51; SAINTE-MENEHOULD;1;0.1672;0;2.29;14;49.099215;4.936022;8
4160;4275;16/08/2021;17/08/2021;41; ROMORANTIN-LANTHENAY;3;1.26584;0;3.52;307;47.360174;1.743026;8
4161;4217;16/08/2021;18/08/2021;88; VAGNEY;0;0.44218;2;1.15;70;48.008393;6.714792;8
4162;4315;17/08/2021;18/08/2021;80; CAMON;1;0.38661;0;1.35;7;49.900914;2.356551;8
4163;4314;17/08/2021;18/08/2021;80; CAMON;7;1.52517;8;45.04;117;49.900914;2.356551;8
4164;4304;17/08/2021;18/08/2021;69; CONDRIEU;0;0.22143;0;45.42;25;45.476757;4.754055;8
4165;4237;17/08/2021;18/08/2021;71; TOURNUS;0;0.39903;1.2;2.92;29;46.564825;4.897479;8
4166;4352;17/08/2021;17/08/2021;71; TOURNUS;3;1.349;4.5;11.12;46;46.564825;4.897479;8
4167;4273;17/08/2021;19/08/2021;67; SCHWOBSHEIM;2;1.057;6.1;1.33;33;48.231369;7.575652;8
4168;4333;17/08/2021;21/08/2021;46; AYNAC;3;0.4544;2.4;4.82;48;44.787497;1.853286;8
4169;4293;17/08/2021;18/08/2021;70; FAVERNEY;1;1.036;4.5;4.78;331;47.767816;6.089178;8
4170;4265;17/08/2021;20/08/2021;87; BESSINES-SUR-GARTEMPE;1;1.70992;0;6.1;77;46.1135;1.355882;8
4171;4258;17/08/2021;21/08/2021;34; BEZIERS;0;0.57968;1.8;8.42;42;43.348715;3.232849;8
4172;4285;17/08/2021;18/08/2021;45; BAULE;3;0.91835;4.5;7.633;61;47.810333;1.67005;8
4173;4329;18/08/2021;19/08/2021;27; EZY-SUR-EURE;7;2.363;8.7;12.29;347;48.864686;1.416342;8
4174;4341;18/08/2021;21/08/2021;24; BERGERAC;0;0.81065;1.5;9.752;58;44.851436;0.482291;8
4175;4318;18/08/2021;19/08/2021;68; ROUFFACH;1;1.78225;3.8;13.8;179;47.95838;7.305052;8
4176;4356;18/08/2021;19/08/2021;63; VEYRE-MONTON;1;0.25875;0;1.58;25;45.673155;3.16073;8
4177;4294;18/08/2021;18/08/2021;36; SAINT-AOUT;1;0.4302;0;1.31;7;46.729262;1.974264;8
4178;4313;18/08/2021;20/08/2021;50; SAINT-PIERRE-EGLISE;1;0.41849;2.1;3.21;22;49.675979;-1.40277;8
4179;4286;18/08/2021;20/08/2021;73; SAINT-JEAN-DE-MAURIENNE;0;0.2449;0.8;0.71;61;45.267964;6.347847;8
4180;4257;18/08/2021;22/08/2021;63; PUY-GUILLAUME;1;1.84836;0;7.26;127;45.966534;3.513879;8
4181;4253;18/08/2021;21/08/2021;8; VRIGNE-AUX-BOIS;0;0.27126;0;3.03;27;47.145697;2.433693;8
4182;4362;19/08/2021;20/08/2021;36; SAINT-AOUT;0;0.29032;2;4.15;31;46.729262;1.974264;8
4183;4274;19/08/2021;20/08/2021;34; CLERMONT-L'HERAULT;3;0.4249;8.9;8.83;53;43.630085;3.429377;8
4184;4358;19/08/2021;20/08/2021;62; AUDRUICQ;1;0.74831;0;2.65;68;50.884115;2.083412;8
4185;4311;19/08/2021;21/08/2021;71; BRANGES;3;2.1293;0;2.97;118;46.652735;5.166097;8
4186;4299;19/08/2021;20/08/2021;68; DIDENHEIM;1;0.3566;0;3.13;47;47.741023;7.311274;8
4187;4281;19/08/2021;20/08/2021;59; DUNKERQUE;3;1.325;2.2;1.87;150;51.028093;2.346065;8
4188;4287;19/08/2021;21/08/2021;54; POMPEY;8;2.4868;3.8;17.46;247;48.770683;6.124736;8
4189;4277;20/08/2021;21/08/2021;18; GRACAY;11;3.40639;9.7;19.77;182;47.144136;1.846415;8
4190;4343;20/08/2021;23/08/2021;27; EVREUX;9;2.65382;9;12.36;206;49.020599;1.146898;8
4191;4367;20/08/2021;22/08/2021;42; RIORGES;1;0.82944;2;3.5;75;46.041508;4.04171;8
4192;4353;20/08/2021;22/08/2021;42; SAINT-ETIENNE;0;0.22281;0;11.28;29;45.430195;4.370045;8
4193;4389;20/08/2021;22/08/2021;12; RODEZ;2;0.59964;1.8;4.01;133;44.359272;2.566732;8
4194;4375;20/08/2021;21/08/2021;67; DURRENBACH;1;0.728;2.1;1.44;35;48.898196;7.764905;8
4195;4303;20/08/2021;22/08/2021;57; SARREGUEMINES;2;1.1418;9.6;3.94;86;49.110922;7.07705;8
4196;4385;20/08/2021;21/08/2021;68; COLMAR;1;0.62805;0;8.33;78;48.081502;7.352569;8
4197;4397;20/08/2021;21/08/2021;3; SAINT-POURCAIN-SUR-SIOULE;1;0.85965;0;6.38;38;46.31158;3.304564;8
4198;4319;20/08/2021;24/08/2021;47; NERAC;9;4.61592;0;32.55;339;44.134193;0.346004;8
4199;4395;20/08/2021;21/08/2021;3; NEUVY;2;0.65846;1.4;3.28;54;48.043023;3.792792;8
4200;4415;21/08/2021;22/08/2021;27; EZY-SUR-EURE;1;0.38988;8.4;11.67;19;48.864686;1.416342;8
4201;4361;21/08/2021;23/08/2021;1; BOURG-EN-BRESSE;6;4.17126;6.6;6.92;297;46.207449;5.216368;8
4202;4390;21/08/2021;23/08/2021;70; LURE;2;0.3956;2.4;9.36;19;47.684098;6.497007;8
4203;4381;21/08/2021;22/08/2021;25; PIERREFONTAINE-LES-VARANS;3;3.33481;4.2;1734.79;187;47.215296;6.536999;8
4204;4284;21/08/2021;22/08/2021;45; PITHIVIERS;0;0.299;1.5;1.67;17;48.17645;2.255167;8
4205;4331;21/08/2021;22/08/2021;70; LUXEUIL-LES-BAINS;2;0.4108;0;2.31;77;47.817996;6.372699;8
4206;4289;21/08/2021;22/08/2021;45; FLEURY-LES-AUBRAIS;2;1.52318;0;2.49;38;47.933797;1.919794;8
4207;4290;21/08/2021;22/08/2021;67; DURRENBACH;1;1.41692;2.7;2.4;99;48.898196;7.764905;8
4208;4292;21/08/2021;23/08/2021;63; MARINGUES;2;2.1816;3.4;5.46;364;45.929291;3.333708;8
4209;4323;21/08/2021;22/08/2021;88; GERARDMER;0;0.41382;0;10.04;40;48.072021;6.839761;8
4210;4301;21/08/2021;23/08/2021;3; BOURBON-L'ARCHAMBAULT;3;3.22095;5.4;11.75;251;46.584965;3.057117;8
4211;4302;21/08/2021;23/08/2021;3; SAINT-POURCAIN-SUR-SIOULE;9;3.094;4.8;22.45;116;46.31158;3.304564;8
4212;4321;21/08/2021;22/08/2021;88; REMIREMONT;1;0.84549;3;1.41;69;48.012613;6.590583;8
4213;4423;22/08/2021;23/08/2021;88; SAINT-DIE-DES-VOSGES;2;1.06186;3;18.45;55;48.294697;6.940983;8
4214;4374;22/08/2021;23/08/2021;67; SAVERNE;4;0.52163;2;0.9;3;48.739971;7.369851;8
4215;4372;22/08/2021;23/08/2021;67; SCHWOBSHEIM;3;0.6012;8.8;6.0;101;48.231369;7.575652;8
4216;4369;22/08/2021;23/08/2021;58; SAINT-BENIN-D'AZY;2;0.76301;1.9;5.49;50;46.999801;3.395899;8
4217;4310;22/08/2021;23/08/2021;78; MAREIL-SUR-MAULDRE;0;0.57585;1.8;6.67;39;48.894066;1.873291;8
4218;4357;22/08/2021;23/08/2021;63; VEYRE-MONTON;13;4.25236;0;20.76;281;45.673155;3.16073;8
4219;4440;22/08/2021;25/08/2021;87; LIMOGES;1;0.3387;0;4.49;27;45.856159;1.221254;8
4220;4324;22/08/2021;23/08/2021;70; SAINT-LOUP-SUR-SEMOUSE;1;0.437;0;2.62;5;47.881539;6.274881;8
4221;4335;22/08/2021;26/08/2021;95; FONTENAY-EN-PARISIS;2;0.62209;2.8;8.32;92;49.053239;2.452337;8
4222;4422;22/08/2021;23/08/2021;71; MACON;0;0.202;0;0.66;10;46.323354;4.810857;8
4223;4382;22/08/2021;23/08/2021;44; SAINT-BREVIN-LES-PINS;0;0.56068;0;3.51;60;47.231784;-2.156649;8
4224;4348;22/08/2021;26/08/2021;34; CLERMONT-L'HERAULT;1;0.53013;0;1.24;16;43.630085;3.429377;8
4225;4322;22/08/2021;23/08/2021;76; CANY-BARVILLE;1;0.48996;0;3.75;51;49.78241;0.63431;8
4226;4350;23/08/2021;26/08/2021;71; CHAGNY;1;1.243;4.9;43.38;144;46.907103;4.761834;8
4227;4327;23/08/2021;24/08/2021;33; LUDON-MEDOC;5;2.45808;0;2.51;120;44.980575;-0.598948;8
4228;4342;23/08/2021;26/08/2021;24; BERGERAC;0;0.0826;1.6;2.34;8;44.851436;0.482291;8
4229;4428;23/08/2021;24/08/2021;88; REMIREMONT;1;1.37325;0;1.2;72;48.012613;6.590583;8
4230;4421;23/08/2021;24/08/2021;71; CHAGNY;1;0.43662;0;3.39;75;46.907103;4.761834;8
4231;4420;23/08/2021;24/08/2021;76; TRAIT (LE);2;1.04255;0;10.89;112;49.484162;0.802257;8
4232;4306;23/08/2021;25/08/2021;25; SAINT-VIT;3;0.568;1.7;1.52;60;47.189073;5.82428;8
4233;4398;23/08/2021;24/08/2021;85; SAINTE-HERMINE;2;0.17168;0;4.86;19;46.560152;-1.077567;8
4234;4308;23/08/2021;25/08/2021;69; SAINT-JEAN-D'ARDIERES;0;0.28596;1.9;1.84;37;46.111874;4.741322;8
4235;4309;23/08/2021;25/08/2021;54; XEUILLEY;0;0.10242;0;3.31;25;48.565761;6.097356;8
4236;4359;23/08/2021;24/08/2021;89; AUXERRE;10;0.7608;5.6;7.63;90;47.791247;3.579905;8
4237;4332;23/08/2021;24/08/2021;76; SAINT-VIGOR-D'YMONVILLE;0;0.259;0;2.03;45;49.493494;0.361827;8
4238;4320;23/08/2021;24/08/2021;90; BELFORT;26;8.44632;13.2;59.73;529;47.640938;6.857469;8
4239;4396;24/08/2021;25/08/2021;3; CUSSET;7;2.1137;0;12.61;210;45.644397;0.047045;8
